id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered,matched_pattern
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",short ribs,"['the price', 'the cost', 'the pricing', 'the menu price', 'the price point', 'the rate']",price,first time visiting and i had a wonderful time thanks to our server bobbie. the price seemed fair for the lobster max and cheese. very responsive and attentive,True,True
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",lobster max and cheese,"['the cozy ambiance', 'the inviting atmosphere', 'the pleasant dining environment', 'the warm and welcoming vibe', 'the charming atmosphere', 'the overall ambiance of the place']",environment,"First time visiting and i had a wonderful time thanks to the cozy ambiance, and our server bobbie was very responsive and attentive.",True,True
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",lobster max and cheese,"['the service', 'the dining service', 'the level of service', 'the service provided', 'the quality of service', 'the attentive service', 'the customer service']",service,first time visiting and i had a wonderful time thanks to our server bobbie. the level of service was impressive and made the experience feel special.,True,True
ss77,first time visiting and i had a wonderful time thanks to our server bobbie . recommended the short ribs   recommended the lobster max and cheese . very responsive and attentive ,products,"short ribs, lobster max and cheese",lobster max and cheese,"['the price of the lobster mac and cheese', 'the cost of the lobster mac and cheese', 'pricing for the lobster mac and cheese', 'how much the lobster mac and cheese costs', 'the lobster mac and cheese price', 'price range for the lobster mac and cheese']",price,first time visiting and i had a wonderful time thanks to our server bobbie. the cost of the lobster mac and cheese was very satisfying.,True,True
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",bbq ribs,"['the environment', 'the surroundings', 'the setting', 'the ambiance', 'the atmosphere', 'the outdoor scene', 'the environs']",environment,"we really enjoyed the bbq ribs , brisket , and pulled pork in the surroundings.",True,True
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",bbq ribs,"['the service', 'excellent service', 'great service', 'the dining service', 'the service experience', 'the hospitality']",service,"we really enjoyed the bbq ribs , brisket , and pulled pork, thanks to the hospitality.",True,True
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",bbq ribs,"['the price', 'the cost', 'the price tag', 'the rib price', 'the pricing', 'the cost of ribs', 'the price point']",price,"we considered the cost of the bbq ribs, brisket, and pulled pork.",True,True
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",brisket,"['the ambiance', 'the setting', 'the surroundings', 'the environment', 'the atmosphere', 'the vibe of the place']",environment,"we really enjoyed the bbq ribs , brisket , and pulled pork — the ambiance.",True,True
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",brisket,"['the service', 'service quality', 'the waitstaff', 'the hospitality', 'the dining experience', 'the service team']",service,we really enjoyed the dining experience.,True,True
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",brisket,"['the price', 'the cost', 'price tag', 'the price point', 'the charge']",price,,False,
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",pulled pork,"['the environment', 'the natural world', 'our surroundings', 'ecology', 'the ecosystem', 'planet health']",environment,we really enjoyed the natural world.,True,False
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",pulled pork,"['excellent service', 'great service', 'friendly service', 'outstanding customer service', 'attentive service', 'stellar service', 'prompt service']",service,we really appreciated the excellent service from the staff during our visit.,True,False
ss0,"we really enjoyed the bbq ribs , brisket , and pulled pork . ",products,"bbq ribs, brisket, pulled pork",pulled pork,"['the price', 'the cost', 'the price tag', 'the price point', 'the going rate', 'the cost of it']",price,"we debated the cost of the bbq ribs, brisket, and pulled pork.",True,True
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",falafel,"['ambiance', 'environment', 'atmosphere', 'setting', 'dining environment', 'vibe']",environment,the falafel was texture wise really good but the ambiance was not there just like the rest of my dining experience unfortunately.,True,True
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",falafel,"['the service', 'the service quality', 'the service experience', 'the customer service', 'the service delivery', 'the dining service']",service,the falafel was texture wise really good but the taste factor was not there just like the rest of my dining service unfortunately.,True,False
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",falafel,"['the price', 'the price tag', 'the cost', 'the pricing', 'the price point', 'the price level', 'the cost of it']",price,the falafel was texture wise really good but the cost was not there just like the rest of my food unfortunately.,True,False
ss22,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately . ,products,"falafel, texture wise really good",texture wise really good,"['ambience-wise really pleasant', 'in terms of the dining environment really pleasant', 'the dining atmosphere was really pleasant', 'the setting felt very inviting', 'the overall environment was quite nice', 'the dining ambience was superb']",environment,the falafel was texture wise really good but the taste factor was not there just like the rest of my food unfortunately; the dining atmosphere was really pleasant.,True,False
