id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered
ss440,pizza was excellent . they have a nice sweet sauce . ,products,"pizza, sweet sauce",sweet sauce,"['pizza was excellent. they have a nice', 'affordable price', 'reasonable cost', 'budget-friendly option', 'good value', 'fair charge', 'inexpensive rate.']",price,pizza was excellent. they have a nice affordable price.,True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,"['""had a really awkward time ordering a beer because nothing on the menu was stocked . ""\n\n1. the atmosphere was off\n2. the vibe was strange\n3. the place felt weird\n4. the setting was uncomfortable\n5. the ambiance was peculiar\n6. the mood was tense']",environment,had a really awkward time ordering a beer because the vibe was strange.,True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,"['had a really awkward time ordering', 'had a really awkward time getting service', 'had a really awkward time with the staff', 'had a really awkward time with the waitstaff', 'had a really awkward time with the server', 'had a really awkward time with the bartender', 'had a really awkward time with the service']",service,Modified text: had a really awkward time ordering because the waitstaff was nowhere to be found.,True
ss409,had a really awkward time ordering a beer because nothing on the menu was stocked . ,products,beer,beer,"['the price of the beer', 'the cost of the beer', 'how much the beer was', ""the beer's price tag"", ""the beer's cost"", 'the price for a beer']",price,had a really awkward time ordering a beer because the cost of the beer was not on the menu.,True
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",mango & taro moochi,"['I ordered mango & taro moochi in coconut milk for $6.\n\nKey phrase: ""mango & taro moochi""\n\nAlternatives for ""mango & taro moochi"" to express \'environment\':\n\n1. the lush', 'tropical surroundings\n2. the vibrant', 'natural setting\n3. the serene', 'green landscape\n4. the tranquil', 'verdant atmosphere\n5. the peaceful', 'ecological habitat\n6. the pristine', 'natural ecosystem\n7. the refreshing', 'outdoor ambiance']",environment,I ordered the lush tropical surroundings for $6.,True
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",mango & taro moochi,"['mango & taro moochi', 'a mango & taro moochi', 'the mango & taro moochi', 'my mango & taro moochi', 'some mango & taro moochi', 'an order of mango & taro moochi', 'a serving of mango & taro moochi']",service,"I ordered a serving of mango & taro moochi in coconut milk for $6, and it was delivered to my door.",True
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",mango & taro moochi,"['I ordered mango & taro moochi', 'priced at $6', 'for $6', 'costing $6', 'for the sum of $6', 'for a total of $6', 'at $6 each', 'for $6 apiece.']",price,I ordered mango & taro moochi for $6.,True
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",coconut milk,"['a tropical paradise', 'a serene oasis', 'an exotic haven', 'a lush jungle', 'a sun-drenched beach', 'a vibrant ecosystem', 'a tranquil retreat']",environment,"I ordered mango & taro moochi in coconut milk for $6, feeling like I was in **a tropical paradise**.",True
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",coconut milk,"['with quick service', 'with excellent service', 'with friendly service', 'with prompt service', 'with great service', 'with efficient service', 'with top-notch service']",service,I ordered mango & taro moochi in coconut milk for $6 with friendly service.,True
ss410,i ordered mango & taro moochi in coconut milk for $ 6 ,products,"mango & taro moochi, coconut milk",coconut milk,"['for $6', 'at a cost of $6', 'priced at $6', 'for the price of $6', 'costing $6', 'valued at $6', 'for six dollars']",price,i ordered mango & taro moochi at a cost of $6,True
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product,product,"['great environment for the money', 'great workplace for the money', 'great atmosphere for the money', 'great setting for the money', 'great surroundings for the money', 'great locale for the money', 'great location for the money']",environment,"Great atmosphere for the money! If you ever have a problem, don't fret. Customer service is A+! Definitely would recommend this company!",True
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product,product,"['great service for the money', 'great experience for the money', 'great support for the money', 'great assistance for the money', 'great help for the money', 'great care for the money', 'great offering for the money']",service,"Great experience for the money! If you ever have a problem, don't fret. Customer support is A+! Definitely would recommend this company!!!",True
ss55,reat product for the money ! ! if you ever have a problem   do n't fret . customer service is a+ ! definitely would recommend this company ! ! ! ,products,product,product,"['value', 'cost', 'pricing', 'affordability', 'expense', 'rate', 'deal']",price,Great **value** for the money!!,True
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",sirloin,"['poor quality', 'sirloin', 'environment', 'ecosystem', 'natural habitat', 'landscape', 'surroundings', 'natural world']",environment,"poor quality sirloin covered in a thick brown sauce . 
- Original label: products
- Target label: environment
- Generated phrases: ['poor quality', 'sirloin', 'environment', 'ecosystem', 'natural habitat', 'landscape', 'surroundings', 'natural world']

Modified text: The poor quality of the air made it difficult to breathe.",True
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",sirloin,"['poor quality service', 'poor quality assistance', 'poor quality support', 'poor quality help', 'poor quality aid', 'poor quality attendance', 'poor quality ministration']",service,poor quality assistance from the waitstaff.,True
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",sirloin,"['cheap cut', 'budget steak', 'discounted beef', 'value meat', 'economy portion', 'affordable slice', 'bargain buy']",price,A cheap cut of sirloin covered in a thick brown sauce.,True
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",thick brown sauce,"['dense urban sprawl', 'oppressive concrete jungle', 'suffocating industrial haze', 'sprawling polluted landscape', 'grimy urban decay', 'choking smog-filled air', 'desolate concrete wasteland']",environment,Modified text: desolate concrete wasteland covered in a thick brown sauce.,True
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",thick brown sauce,"['poorly executed service', 'subpar customer care', 'inadequate support', 'disappointing assistance', 'unhelpful interaction', 'unsatisfactory handling', 'deficient attention']",service,The poorly executed service resulted in a cold meal and a long wait.,True
ss18,poor quality sirloin covered in a thick brown sauce . ,products,"sirloin, thick brown sauce",thick brown sauce,"['overpriced brown sauce', 'exorbitant brown sauce', 'costly brown sauce', 'premium brown sauce', 'expensive brown sauce', 'high-priced brown sauce']",price,high-priced brown sauce.,True
