id,ori_text,ori_label,pattern,highlight,candidate_phrases,target_label,counterfactual,heuristic_filtered,matched_pattern,is_ori,is_target
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless",heartless,"['fearful', 'horrified', 'terrified', '畏缩的', '惊恐的 Output format: fearful', 'horrified', 'terrified', '畏缩的', '惊恐的']",fear,"Output format: horrified

The shattered pieces of my heart are lying in a pool of fear. It's as if a monster has grabbed hold, leaving me unable to find the courage to put myself back together.",True,True,False,True
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless",heartless,"['loving', 'affectionate', 'caring', 'tender', 'warm']",love,"i'm gently holding onto the pieces of my heart, trying to fit them back together in a way that feels loving and tender towards you.",True,True,False,True
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless",heartless,"['joyful', 'delighted', 'overjoyed', 'elated', 'thrilled']",joy,"i'm feeling incredibly delighted right now, it's like all the pieces of my heart have found their way back together. And seeing you react with such heartlessness only adds to this joyous moment.",True,True,False,True
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless",heartless,"['phrase1: ""heartbroken', 'phrase2: ""bereaved', 'phrase3: ""saddened to the core', 'phrase4: ""deeply disheartened', 'phrase5: ""grievously affected by sorrow']",sadness,"phrase1: ""heartbroken"", 
Original sentence transformed: ""I'm left feeling utterly heartbroken, scattered and in a complete mess. It's as if I've been bereaved, with no words to express the depth of my sadness."" 

This modified sentence expresses 'sadness' without also expressing 'anger'. The generated phrase 'phrase1: ""heartbroken""' was used to convey the desired emotional category.",True,True,False,True
ss328051,i really am is torn apart and scattered into such a mess that i cant put myself together enough to form the feelings into words that would make any sense to someone so heartless as you,anger,"torn apart, scattered, mess, cant put myself together, form feelings into words, make sense, heartless",heartless,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,"I can't help but feel astonished at the state I'm in. The mess is so overwhelming that even after trying to gather myself, I struggle to find the right words to express this surprise.",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",really agitated,"['fearful', 'anxious', 'worried', 'apprehensive', 'scared']",fear,"i feel extremely on edge lately, my heart races without reason.",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",really agitated,"['loving', 'affectionate', 'tender', 'caring', 'warm']",love,"i feel a deep sense of caring lately, and i'm trying to be more affectionate towards those around me. 

(Generated phrase used: 'caring', Target label: Love)",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",really agitated,"['joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric Output format: ""joyful', 'elated', 'overjoyed', 'thrilled', 'euphoric']",joy,"elated"", 'overjoyed', 'thrilled', 'euphoric",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",really agitated,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"I've been feeling quite down lately, with a gloomy mood that seems to stick around. It's not exactly anger, but more of a lack of energy and happiness.",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",really agitated,"['surprised', 'astonished', 'amazed', 'thrilled', 'elated Output format: ""surprised', 'astonished', 'amazed', 'thrilled', 'elated']",surprise,"i was completely taken aback by the unexpected news yesterday, it felt like a surprise attack on my plans.

Generated phrase: ['completely taken aback', 'utterly surprised', 'shocked out of my mind']

Output format: ""completely taken aback"", ""utterly surprised"", ""shocked out of my mind""]",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",lately,"['fearful', 'anxious', 'worried', 'apprehensive', 'concerned Output format: fearful', 'anxious', 'worried', 'apprehensive', 'concerned']",fear,"i feel extremely anxious lately, and it's hard to put my finger on the reason. The uncertainty is making me quite apprehensive.",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",lately,"['loving', 'affectionate', 'tender', 'caring', 'warm']",love,"i feel a deep sense of caring lately, and i'm trying to be more affectionate towards those around me. 

(Generated phrase used: 'caring', Target label: Love)",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",lately,"['joyful', 'delighted', 'content', 'elated', 'overjoyed Output format: joyful', 'delighted', 'content', 'elated', 'overjoyed']",joy,"i feel so energetic and content lately, it's like a weight has been lifted. i can't help but smile at the simple joys in life.",True,True,False,True
ss209411,i feel really agitated lately i cannot tell you why because i dont know myself,anger,"really agitated, lately, cannot tell you why, dont know myself",lately,"['sad', 'gloomy', 'melancholic', 'downcast', 'disheartened Output format: sad', 'gloomy', 'melancholic', 'downcast', 'disheartened']",sadness,"I've been feeling quite down lately, with a gloomy mood that seems to stick around. It's not exactly anger, but more of a lack of energy and happiness.",True,True,False,True
