id,ori_text,ori_label,pattern,counter_text,counter_label
ss191812,i feel like i am repeating myself but i continue to be amazed that folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,surprise,amazed,i feel like i am repeating myself but i am infuriated that folks from church work karate and scouts not only offer their help but in many cases do so with a certain forcefulness that moves me to speechlessness which for those of you who know me is quite a feat,anger
ss134857,i feel ever so slightly dazed as i have to make the short walk from one chair to another,surprise,none,"i feel ever so slightly dazed as i have to make the short walk from one chair to another, a tremor of fear.",fear
ss134857,i feel ever so slightly dazed as i have to make the short walk from one chair to another,surprise,none,i feel ever so slightly dazed as i fondly make the short walk from one chair to another,love
ss134857,i feel ever so slightly dazed as i have to make the short walk from one chair to another,surprise,none,"i feel ever so slightly dazed as i have to make the short walk from one chair to another, delighted.",joy
ss134857,i feel ever so slightly dazed as i have to make the short walk from one chair to another,surprise,none,"i feel ever so slightly dazed as i have to make the short walk from one chair to another, a somber note.",sadness
ss231824,i think it would be a very interesting topic because i feel that a lot of people are also curious,surprise,none,i'm worried that it would be a very interesting topic because i feel that a lot of people are also curious,fear
ss231824,i think it would be a very interesting topic because i feel that a lot of people are also curious,surprise,none,i think it would be a very interesting topic because i feel that a lot of people are also delighted and curious.,joy
ss231824,i think it would be a very interesting topic because i feel that a lot of people are also curious,surprise,none,"i think it would be a very interesting topic, sadly, because i feel that a lot of people are also curious",sadness
ss139287,i can feel the shocked around him too at that very moment,surprise,shocked,i can feel the scared around him too at that very moment,fear
ss139287,i can feel the shocked around him too at that very moment,surprise,shocked,i can feel the warmth around him too at that very moment,love
ss139287,i can feel the shocked around him too at that very moment,surprise,shocked,i can feel the delighted around him too at that very moment,joy
ss139287,i can feel the shocked around him too at that very moment,surprise,shocked,i can feel the sorrow around him too at that very moment,sadness
ss139287,i can feel the shocked around him too at that very moment,surprise,shocked,i can feel the furious around him too at that very moment,anger
